payment_id,type
2a2500dc-e47c-410e-8e85-74bb8dedaf97,UPI
0cf678bc-729d-4b67-9c82-4ec5be745a0e,wallet
1ee2131d-4c4f-40c5-9104-ab64ffe765c5,UPI
bd4474a8-ed54-4c5f-bafb-de4bc23e6817,card
125f06c5-367b-48a8-9a19-c7653d6203e1,UPI
a454fae4-08fd-4f9c-9880-787877c171be,UPI
99268661-b8f0-4713-ad69-65ab1a39b5dc,UPI
259aba9c-06cd-4827-a680-eaccc34bcae6,card
3c1ff146-1854-42aa-8672-b4c130c6822c,wallet
0d63dcb1-03b9-4a59-b0e2-a37b8981fcd7,wallet
1c60ef7d-1c21-4d9f-9558-ea85e420a8d8,wallet
a61d98d8-2419-471f-90c7-dbd1612b271b,wallet
ad2b6879-8ac9-425a-8976-91f5af6a89e9,UPI
87d3a708-b86f-4e81-bcb4-96780daf2d7a,card
cfebcb17-00fb-4245-8d55-7833f4dffd8d,wallet
1a9469e0-3820-4602-b28e-b3eb2c716d50,card
92ce4ab1-0f7e-4ee8-8c16-4f5c9d8321d5,card
610b01c0-ea36-401e-836a-013ebfdf8cf9,UPI
adb679d9-4bf8-467b-aa81-195d8d8bbbe7,wallet
93931310-6204-4949-86d7-0b4010c0beaf,card
6681ca82-ecbc-4ce0-a813-d9dc1b7e190d,wallet
9ec024e9-57d0-41cb-b0e1-712e581c5829,UPI
6e7a21ab-4ced-4a56-8c83-c17f12755373,wallet
40c915b8-50d1-4279-9e7c-fcd92d22b110,wallet
e9de0d71-c0ab-4925-93b8-b6daaca7b868,card
a895afb9-585d-4cbc-8209-8be428e702a6,wallet
f518daa2-2b8f-4e85-8b53-f5f143824e5d,card
4d931fbb-0bc2-4d7d-96bd-2711a0b19278,UPI
e10422b2-5ec3-4718-ac31-6ec47914e804,UPI
39cbdf38-578d-4048-b7be-4b4f51ffa5ee,card
65f5c1b9-8ade-4a78-8d1b-12ad31f8c2a5,UPI
a9e4763d-8c55-4896-a66f-ba790e59bfb1,wallet
eed46f3c-e5f0-47e0-a25d-bf2d926303f9,card
acea6e4f-0ce1-4309-a2d9-2b3a656fde0c,card
4c2ba0a9-62a1-493f-a47f-bbc1966d2217,wallet
6bb1d13d-4bda-451c-8af2-031c662620d5,UPI
4f8cd9ae-ab9b-46f8-a2b3-04d3356d006f,card
2405afdb-01a6-403c-b2d0-7be2dd6fb718,wallet
95a47749-599b-4a74-8982-4efe1413caa8,card
14fb8aba-fdc3-41d4-a91a-cf996efc286d,wallet
93db6b2f-c99e-4aad-895f-5e9d5f141e54,wallet
68193e9d-9bca-4723-9e6a-8be63744c1bc,UPI
ce5245dd-ed47-4a5f-ba19-50aec7278ebe,UPI
acec7f3d-972f-413c-b2b1-f2ba6f85db34,wallet
4e3c7984-10e9-4bee-8891-c06157ab207e,wallet
a3bdd001-b774-4b85-a20c-87523b4528c0,card
396e30b2-8f4b-4ddc-a5d0-4eb2003f8c12,wallet
bb84f1bc-2cd7-46a5-88b7-7c191b386d6b,card
02dcc0d8-80da-4ce5-894a-e36717827f04,card
46d2d560-80e6-4981-b9f9-1d0168efa274,wallet
c41981f5-55ca-4f90-92d5-211046757775,UPI
caa1c670-7a13-487f-955d-9320f08ddc16,wallet
b7f21b68-ded8-46a0-b113-d1e949c155df,UPI
9c25e4be-02a0-4654-9b11-358b72dc19c4,card
daf2b9cf-67f0-4e11-a9ee-faa0b5dddcfc,wallet
33c704c3-c904-4b30-bd72-8f99eaedfa31,card
72db672c-279b-4952-8f11-4aaf44f11fb7,wallet
a5c9d3a8-2e69-4db7-9d10-34ad4bd8a3b7,card
04ec7d63-2396-4893-a8e8-b644dd60a074,wallet
58f5a866-90b8-40a3-b4b0-345c0dce5a4e,UPI
681d154a-f1da-4da1-9cde-cb893e5e00e9,card
b04ba938-7ead-4c85-a86d-5ef2e002b923,wallet
e3550b39-635d-4608-acd6-3585d479c4ce,UPI
c6dcd02d-8d62-4026-89f2-a532b15f9338,UPI
f9c0c06c-6c39-4305-810a-0193b9823480,card
e588a34e-f61e-4f6c-977d-07a765bd089b,wallet
0925ce8a-a0fc-4d9b-8c6e-8afb4209f95c,UPI
9d37ae73-38eb-4356-aaec-c48af2df4b04,UPI
ddd78636-26f5-40f3-b834-970dc6070120,card
641bc948-32bf-4dd7-b379-5e7933f2e365,wallet
2b58638e-c231-4c84-b8f3-34906357a560,card
5b8b2847-3d7e-4195-9b26-7666760194b7,card
fa2d92f1-6bcb-4fd4-863a-f31d22d1de29,UPI
d9a9f435-6bdf-4d26-91ec-5ca03e92d69a,card
bebdade9-ea3e-4ef9-b119-6b5ea61fd4ba,UPI
3f2a85d5-4888-4bcd-8bb6-cc78d5eb13c9,card
af7d3471-401f-4ea0-84c5-4fe61e88a1f2,card
8f4c0fff-4d3c-4e85-aff2-0beca323237f,wallet
20c1328c-76a5-4df0-9044-a27a25788a6d,wallet
9bb2a71f-459e-4520-b479-05aa927f4ba2,UPI
cf6a2634-613d-4830-83f0-142ac636875a,card
5cc205d3-8076-4eeb-87d1-0f7a6ca6b63f,UPI
8bafebc1-3b5a-4e13-a9a8-5f85655076f7,card
df67f1dd-cdb1-4016-a84c-5f11201c0fba,card
955329e5-ccbd-4a9e-8836-c5a236e17a6f,wallet
ee5764e6-f34a-487e-acae-e0774e1c8e06,UPI
1f81c1c4-866f-4bf6-980c-40bfe2406a3e,UPI
11606832-e43f-4cb1-b838-4f6861b5429c,wallet
3f9201fd-1a71-43c5-b495-813a818f2514,UPI
f1ec347e-b999-45db-ae3a-4e3731f129a9,card
b990a310-7d22-4c2d-bc01-697d959d7426,UPI
4125c14c-c5d4-425e-8977-a3a2be170664,card
6dceb27d-b3ea-4677-ae23-2f6332e97d0c,UPI
d38a8286-220c-4993-8e28-79c8631dd500,card
9d085ec9-85b7-4627-8531-03d5a6af9e9d,wallet
e8625666-97f7-4a8e-b9aa-4d49b3cd9e2e,wallet
8f81d640-df8b-45e4-9907-0684feba957b,wallet
9fd99ecc-4fd8-41fd-9219-d0691b4eda18,wallet
0e5d497b-76b8-49b6-861d-20ff60524e45,UPI
0c134e19-ab32-4374-88cd-86d490d234fe,card
cb0b5977-1dd4-4099-bb76-b90ed05bbe79,card
76bf5c84-2c6c-492c-abcf-f110de144d38,card
bdce867f-0bf9-493e-afc5-cb19c6af5d83,card
01b121b5-4d35-4ca2-b94c-096cfcd604ab,card
348d48d5-d263-43cb-b238-cf7bf3e30a42,UPI
acc20374-8a5f-4760-b0ca-259a333c7faa,wallet
0e7c0f16-dcb4-42b5-84af-44d805cf5c3e,wallet
8aa2b75c-3932-4987-a18c-ebafc5c5e31d,wallet
10b9798d-51be-4ed8-8a02-e6302c7cfb3c,wallet
9b0e887e-1b68-4225-aa4d-36dcf9d14e85,card
0b2ccf70-6b9e-4e62-a1eb-9a1ae12984c4,UPI
65ff4400-803b-4154-a71b-2a1b4d8c2cb8,UPI
196146aa-f5f5-498c-88bf-038eb80fb71e,card
975e5a29-6595-4372-8e65-7765ef344192,wallet
fb19230a-bdca-4840-9fd4-3763cd203bbe,wallet
0b811b22-5f02-4b48-bd89-8f5785930726,wallet
5830a606-817e-4845-aa65-4badb66c4a38,card
699eb022-515a-4c21-86db-7d7a8124a70e,card
9786e075-c5bd-46f2-8715-585d3dc87657,card
aadc9ebf-3462-47a1-aff0-cbd91058145f,UPI
