device_id,device_type
ccdc696b-7a7e-450f-90c8-1bfba73d0e17,Windows
cdfc37c5-2068-42c8-8735-86cbff831d06,iPhone
7cdcdd2e-f750-4a5a-be0a-82346bde1257,Android
0a380619-2d73-4e40-bce0-9c1f16bdadcb,iPhone
4a42f9d3-5e2a-49e9-b3df-b92795cd5e5b,Android
3ab7002d-1a29-430c-8c23-1cdf6147a18e,Android
e72ea6a0-dfab-47d0-9fd7-8ab07790cc71,Mac
8ceb87a5-99a6-4574-bd50-f263c665099a,Mac
583395be-fcdd-4515-b59b-966330cdd56e,Mac
b18323ee-5e19-49c0-94c0-99d616d6946b,iPhone
ab637761-aa86-4c65-a7bd-9c42a6e88b02,iPhone
5ca97e7b-b35d-487c-a6d9-9b9ab9a65400,Android
59ba1992-50b4-4592-8ea6-fbc5c3f2f8b5,Windows
fae5923c-c8e2-437c-9122-1a8c5ec08e3c,Windows
ad139370-6a47-485c-8113-9831393240aa,Mac
c1fe805b-2e6a-4657-8095-e26203307509,Windows
e3d177e4-f218-42a3-9769-08a4c1cca4f8,Mac
23b6d798-1392-4ebe-9d95-b65a80651dc3,Windows
9c67e3f5-ea6c-4941-8ad2-f3cea230f2ab,iPhone
73304770-54ee-49f2-b02b-c62acf81846d,Android
9db5d09a-f204-4a51-887e-68778c49a1dc,iPhone
c63fa4fd-f69e-49a3-8297-07c06ae19e8a,Mac
23aef7b3-5792-4f52-a843-6edc2a6468a9,Windows
4651943f-33bf-4c54-9258-8551d0bfc0d2,iPhone
b9b806ff-f95a-4cd6-bba8-0f898671b551,Mac
0ff65bd8-7ee0-422f-a373-8214b1527c44,Android
cade6ca0-c981-4d30-b8fa-ef491dc4bff5,iPhone
3d3c1889-bd72-4dd6-b693-b01a501ce6d3,iPhone
8d6f97a9-1cec-471c-a268-912fd46ae5ea,Mac
2ba25a1e-9217-4ef1-a8cd-dcf54544159c,iPhone
fae4f832-a64a-4eab-84b6-d8abe1f5ff67,Android
76a6f569-921e-4af0-b8f4-3c668e5e75b7,iPhone
91ed1fa0-9f27-420b-b891-c2d6190228fb,Mac
91ddf991-d5c5-4930-9d1c-0d92f9b91830,Windows
a85f923e-3a4e-4876-b0a1-04ad9b137b03,Windows
2c3aa51a-0a14-4781-a6ba-6d1265c170fe,iPhone
bdf8ba0b-8710-4b2d-93b3-278c3b0a8340,Android
c8a2e6f8-c087-4d01-a838-fa59ba1d6446,Windows
051682ca-0302-463a-adcd-a7f1e26aad92,Mac
4a170393-0884-48cc-be69-4a54b1db3bf8,Mac
bd50eb44-51e8-4055-a7ca-d8504755db8e,Android
e7400e7b-03d6-4e78-a282-e134c7c236cc,iPhone
c5f7b654-0733-4cca-8d56-a9152e47844c,Android
43a8768a-0a9e-4381-9bc2-726fd6c426cf,Mac
4cb8f676-7635-4878-89ea-f7220ca98283,Android
b7887aef-392d-4545-9a23-989ed5c1380b,Android
f052e5f9-cdbf-466c-915f-60938f258af2,Windows
56617e3d-767e-419c-b606-88e4a2713964,iPhone
ab8555a6-461b-46ee-87a4-c70ad6689943,iPhone
74cf2d91-7e3f-478c-8de1-2bc5bccef999,Android
2cbdb063-2b5c-4e61-a5f2-be53d6455733,iPhone
d73b9feb-868a-4cf9-8f7f-982de2bb582a,iPhone
8877f638-55b7-42d1-a442-69e3e3ea2e37,Mac
d5632024-f9fc-48c7-bda4-d5d5fec5fd49,iPhone
c92f0ddf-2bd0-4c6e-aea0-8b4763106001,Android
e33dabf4-4ed3-420d-99ac-c9187e656535,iPhone
892210f9-6ad3-4d0d-9047-5cd7324d6bf7,Android
8fcac00f-ab70-4c69-b8c3-09428f6eaa2b,Windows
cc52e4be-5101-4709-9467-20e91b7c9f30,Android
d9e7bf0d-345a-4615-a16c-235aa11d48fd,Mac
507537e8-4340-499d-8a0c-ac133456797c,Android
d72ac11e-0a07-4ab5-9e08-14d75d66ff47,Windows
61ddcfc3-4902-47ba-9a15-e2f62784fe52,Android
153d7796-1d68-4f34-aa21-552c1af692d1,Mac
ace07351-9c5b-4a52-94e1-c75beabe2c66,Android
e13a3fa9-5eaa-4cf2-9fb3-9e9954f395bf,Android
d9d09096-12de-402d-90d8-38aa0e64979d,Mac
246fd7c0-b00e-42c6-891e-34bc6823a37a,iPhone
a7698eb5-c16b-4041-add6-b7c530199d97,Windows
1526bc23-6d9d-4cb8-8703-1379ec5d7fdd,Windows
cb82bd80-6e6c-4a4b-8d17-3eef7afeb4a2,Android
03a135e0-0133-41b1-b875-f89e3f1d9351,Windows
f5fefd75-a59e-41d0-9f32-b7c1b9dd3a1a,Mac
6f718ba0-c423-47e8-a22a-503454f3483b,Mac
5d9d05cd-fa79-4f01-9275-95c7e90f91d4,iPhone
07662b5d-c50f-4d4c-b95e-f5c67dd3cd79,Android
ccb92fb2-b089-40cf-8cac-1ebc1586cfb0,Mac
5e12fc35-6278-44cc-907d-32514836a4a9,Android
228c9d14-ecdb-4c08-8bcd-5f052be4ac0e,Android
0e77865c-18f0-405b-8cc3-f975d8a35a6d,Windows
7306a5cc-88e7-4dff-938e-d8eea3bfc591,iPhone
c2b03553-e850-48c3-ad32-b53f5f4bed46,Mac
3779c23d-eac0-49fd-a2d4-590c5e4fd0e6,iPhone
288f6b64-3fbd-420c-9984-a51ced7d28aa,Android
3a6f32df-5be8-4b0a-a3bd-6acd6179c444,Mac
489dafae-ecbc-45d8-b1b8-ed445ed881d9,iPhone
e2583830-2a47-4366-a4d6-a7586f2c406e,Mac
3b3aaa45-c3e1-47ac-b116-6ca7aacc34b2,iPhone
8f3c9214-25e8-46d5-a606-551d9ece6c7d,Windows
ab234a50-2ef3-447c-843a-d2dd276640af,Windows
fa89e6eb-b0a0-4d90-b85a-1015cb934810,Windows
ad89ba65-a5fc-41fd-8842-1b7e12a8b44c,Android
d21a5d1f-9636-4d2e-b50c-10495bce1499,Android
d727f29c-2e75-4af1-9477-89c21ca874f4,iPhone
66106607-5059-4fa2-8c3d-01952fb28368,iPhone
6d03b286-f9f6-43ca-a1f2-88dde9280cdd,Mac
6850f389-6441-4a25-81fe-b89a62bf73b4,iPhone
752772bf-93ee-4914-be45-5b8edc6f09ff,Android
9f1dd912-da56-425d-bbe0-e967484fab27,Android
9e03b2ba-949d-4dc9-9699-76344b5f38a7,iPhone
3655aaa2-3489-4501-a257-ca49d86d76ff,iPhone
b246242c-98b3-488d-88f7-52e516e6bc36,Windows
3f2b8556-efb7-4625-bad8-34ad596c3042,iPhone
4cc89125-d5a9-437a-878c-bb338622d017,iPhone
e7b9ddd8-b2cc-4b9b-a582-6580b7faf9e7,iPhone
4e23a6d3-9c06-4d08-aad8-67ced1a7df36,iPhone
ed3c6a02-f82d-4e18-9029-150f10a7feb3,Android
e08965ae-057c-4908-ae25-e13951d95633,Windows
d0bbbf47-1f76-4e99-9897-90c5abc8a434,Android
3f90ff33-7c96-4316-be2c-0f686b6a561f,Windows
bb3dd217-db5b-4033-9c13-a95d01ec7114,Windows
b29e99eb-e065-4ea9-9ae6-179595e2be16,Mac
9edd47ea-7673-4317-bcb5-52147e9ad126,Windows
e510fb19-a3da-49f5-bbc1-d234c46f6151,iPhone
c20cd4b8-9803-4d46-80ce-af2e8aec4ec4,iPhone
889b7fce-882b-490b-9111-2192cd5693f9,Android
df30b3cb-11f1-4578-9c75-6b872c1d8e00,Android
1c982aa4-a169-4315-8f24-d6b8303bbc70,Mac
9f59d5f3-cb47-4be2-84c3-f06ae8829b93,Windows
6a029b25-a129-4f32-8030-f3ac53365bec,iPhone
c147e288-88ef-4abe-856e-cbf16926bd0d,Android
3636cf11-3233-4980-be95-31edcf948c1d,iPhone
d5f95539-b29f-47da-9093-52332b7a26bc,Android
5f098887-bb6b-410f-bc25-dd3664937924,iPhone
26826d58-b2d3-4e89-a985-3cd45c85856f,Android
4ced835d-b3eb-4a9a-adb6-34904235b39f,iPhone
cc02e053-d011-44ca-b400-4b1524c93089,Android
6425c41a-ccc9-486f-b7b1-c0ac727be655,Windows
669363b2-d5b2-4b3b-b30a-7b0ef8772b6b,iPhone
cbfc5264-ff9e-4b0c-be0b-f23373342608,iPhone
2eea13c8-f897-4cee-9432-9ee37c7c4f82,iPhone
51e40bb2-e206-45c9-a17f-39f436befe9f,iPhone
5813e125-e03e-4352-b6bc-927e1df38227,Mac
bc58889b-2725-4018-82e6-f2c8ab59ac30,Mac
6235d163-5e0d-4b2d-ac4b-b485ff08a41f,Windows
6a1afd30-4476-4ff8-b7ef-73822219655a,iPhone
d6b40ee6-dc4f-4d8c-afca-6a13b25d0279,Android
6a1f154c-4aea-40c5-8798-5ab436a7a6ad,iPhone
eac66c72-d04d-4937-bf82-b86645d6721e,Windows
e6055600-95c4-46a9-90a2-bbd6c7d96cef,iPhone
d7e6ebbf-810e-458f-9259-22a2221f3122,Android
839eee63-99d2-43a7-994a-154973400012,iPhone
df1b01d1-6383-4b5c-903f-19a12b6df923,Android
80440b10-de1d-4e8c-b302-326d0328d487,Mac
5b2846bc-b742-4acd-9a53-f286afa29244,Windows
71c3007d-aede-4f92-a03d-b3f32f516cb9,Android
f74773de-c492-4a69-9733-50e669842c94,Mac
94932de7-2ef6-4704-82a2-254c2e34a175,Windows
eca31e72-80bb-4459-a9a4-613acdd07a9e,Mac
5306665c-5ae0-4217-a772-812e2475664e,iPhone
